time,open,high,low,close,tick_volume,spread,real_volume
2026-03-24 17:00:00,1.15895,1.15972,1.1575199999999999,1.1577600000000001,10325,0,0
2026-03-24 18:00:00,1.1577600000000001,1.15923,1.15735,1.15825,6758,0,0
2026-03-24 19:00:00,1.15826,1.15838,1.1557,1.1576,11806,0,0
2026-03-24 20:00:00,1.15761,1.15924,1.15672,1.15822,8648,0,0
2026-03-24 21:00:00,1.15821,1.15928,1.15821,1.15855,5014,0,0
2026-03-24 22:00:00,1.15854,1.16282,1.15821,1.16062,8667,0,0
2026-03-24 23:00:00,1.16065,1.16122,1.1601,1.16104,1337,0,0
2026-03-25 00:00:00,1.16104,1.16189,1.16038,1.1614,2609,0,0
2026-03-25 01:00:00,1.1614,1.16181,1.16079,1.16136,2305,0,0
2026-03-25 02:00:00,1.16137,1.16307,1.16125,1.16232,4838,0,0
2026-03-25 03:00:00,1.16232,1.16244,1.16117,1.1612,4568,0,0
2026-03-25 04:00:00,1.1612,1.1613,1.15997,1.16041,3058,0,0
2026-03-25 05:00:00,1.16041,1.16055,1.16,1.16037,2265,0,0
2026-03-25 06:00:00,1.16037,1.16041,1.15964,1.15978,2115,0,0
2026-03-25 07:00:00,1.15978,1.15981,1.1588,1.1592,2758,0,0
2026-03-25 08:00:00,1.1592,1.15998,1.15868,1.15962,3082,0,0
2026-03-25 09:00:00,1.15962,1.16052,1.15875,1.15974,5760,0,0
2026-03-25 10:00:00,1.15974,1.16163,1.15905,1.16027,7941,0,0
2026-03-25 11:00:00,1.16027,1.16093,1.15912,1.1599,5068,0,0
2026-03-25 12:00:00,1.1599,1.16055,1.1595,1.16042,4812,0,0
2026-03-25 13:00:00,1.16042,1.16113,1.15939,1.16053,5099,0,0
2026-03-25 14:00:00,1.16053,1.16133,1.15861,1.15912,8528,0,0
2026-03-25 15:00:00,1.15912,1.15987,1.15716,1.15729,9087,0,0
2026-03-25 16:00:00,1.15729,1.15877,1.15659,1.15858,9465,0,0
2026-03-25 17:00:00,1.15858,1.15892,1.15621,1.15698,8439,0,0
2026-03-25 18:00:00,1.15697,1.15766,1.15547,1.15675,8107,0,0
2026-03-25 19:00:00,1.15675,1.1583700000000001,1.15645,1.15781,6409,0,0
2026-03-25 20:00:00,1.15781,1.15809,1.1561,1.15664,4215,0,0
2026-03-25 21:00:00,1.15663,1.15664,1.15586,1.15632,4175,0,0
2026-03-25 22:00:00,1.15631,1.15633,1.15558,1.15584,1605,2,0
2026-03-25 23:00:00,1.15578,1.15615,1.15576,1.15605,630,4,0
2026-03-26 00:00:00,1.15604,1.15624,1.1555,1.15604,1030,2,0
2026-03-26 01:00:00,1.15604,1.15618,1.15581,1.15613,1037,0,0
2026-03-26 02:00:00,1.15613,1.15646,1.15526,1.15581,2258,0,0
2026-03-26 03:00:00,1.15581,1.15669,1.1558,1.15642,2199,0,0
2026-03-26 04:00:00,1.15642,1.15656,1.15543,1.15588,1852,0,0
2026-03-26 05:00:00,1.15588,1.15694,1.15575,1.15686,2079,0,0
2026-03-26 06:00:00,1.15686,1.15723,1.15672,1.1569,1227,0,0
2026-03-26 07:00:00,1.15688,1.15697,1.15571,1.15574,2375,1,0
2026-03-26 08:00:00,1.15574,1.1567,1.1551,1.15665,3397,0,0
2026-03-26 09:00:00,1.15665,1.15665,1.15497,1.15536,4218,0,0
2026-03-26 10:00:00,1.15536,1.1561,1.15471,1.15595,5004,0,0
2026-03-26 11:00:00,1.15595,1.15648,1.15512,1.1559599999999999,4765,0,0
2026-03-26 12:00:00,1.15595,1.15651,1.15541,1.15571,4108,0,0
2026-03-26 13:00:00,1.15571,1.15587,1.15223,1.15241,4398,0,0
2026-03-26 14:00:00,1.15241,1.15354,1.15214,1.1535,5312,0,0
2026-03-26 15:00:00,1.1535,1.15526,1.15347,1.15422,7769,0,0
2026-03-26 16:00:00,1.15422,1.15549,1.15368,1.1547399999999999,9599,0,0
2026-03-26 17:00:00,1.15475,1.15512,1.15305,1.15409,7491,0,0
2026-03-26 18:00:00,1.15409,1.15431,1.15309,1.15354,5363,0,0
2026-03-26 19:00:00,1.15354,1.1537600000000001,1.1525,1.15258,4283,0,0
2026-03-26 20:00:00,1.15258,1.15338,1.15246,1.15338,3187,0,0
2026-03-26 21:00:00,1.15337,1.15345,1.15215,1.15218,3092,0,0
2026-03-26 22:00:00,1.15217,1.15586,1.15187,1.15257,6595,0,0
2026-03-26 23:00:00,1.15262,1.15361,1.15178,1.15332,1379,3,0
2026-03-27 00:00:00,1.15332,1.1540300000000001,1.15317,1.15383,1315,2,0
2026-03-27 01:00:00,1.15383,1.15397,1.15334,1.15341,946,2,0
2026-03-27 02:00:00,1.15341,1.15379,1.15241,1.15305,3428,0,0
2026-03-27 03:00:00,1.15305,1.15409,1.15295,1.15398,3029,0,0
2026-03-27 04:00:00,1.15398,1.15426,1.15356,1.15384,1897,0,0
2026-03-27 05:00:00,1.15384,1.15402,1.15329,1.15389,1770,1,0
2026-03-27 06:00:00,1.15389,1.1543700000000001,1.15365,1.15428,1466,0,0
2026-03-27 07:00:00,1.15428,1.15461,1.15371,1.15409,2502,0,0
2026-03-27 08:00:00,1.15409,1.1543700000000001,1.15328,1.15341,2514,0,0
2026-03-27 09:00:00,1.1534,1.15347,1.15156,1.15188,3698,0,0
2026-03-27 10:00:00,1.15188,1.1525,1.15148,1.15207,4850,0,0
2026-03-27 11:00:00,1.15206,1.1526,1.15138,1.15191,4372,0,0
2026-03-27 12:00:00,1.15191,1.1526,1.15095,1.15109,3935,0,0
2026-03-27 13:00:00,1.15109,1.15139,1.1503700000000001,1.15074,3865,0,0
2026-03-27 14:00:00,1.15074,1.1518,1.15014,1.15149,4863,0,0
2026-03-27 15:00:00,1.15149,1.15329,1.15131,1.15241,7313,0,0
2026-03-27 16:00:00,1.15241,1.15356,1.15232,1.15287,7659,0,0
2026-03-27 17:00:00,1.15289,1.15478,1.15171,1.1519300000000001,9135,0,0
2026-03-27 18:00:00,1.1519300000000001,1.15273,1.15139,1.1519,6171,0,0
2026-03-27 19:00:00,1.1519,1.1529,1.15059,1.15122,5130,0,0
2026-03-27 20:00:00,1.15122,1.15197,1.15062,1.1513200000000001,4010,0,0
2026-03-27 21:00:00,1.1513200000000001,1.15179,1.15091,1.15171,2930,0,0
2026-03-27 22:00:00,1.1516899999999999,1.15207,1.1503700000000001,1.1507100000000001,3189,0,0
2026-03-30 00:00:00,1.15008,1.1502,1.14929,1.15002,454,3,0
2026-03-30 01:00:00,1.15002,1.15019,1.14878,1.14883,2990,0,0
2026-03-30 02:00:00,1.14883,1.14943,1.14866,1.1491500000000001,2542,0,0
2026-03-30 03:00:00,1.14916,1.15127,1.14894,1.15067,5624,0,0
2026-03-30 04:00:00,1.15067,1.1511,1.15025,1.15049,3204,0,0
2026-03-30 05:00:00,1.15049,1.15151,1.15012,1.15113,2980,0,0
2026-03-30 06:00:00,1.15113,1.15186,1.15097,1.15154,2282,0,0
2026-03-30 07:00:00,1.15154,1.15211,1.15131,1.15134,1535,1,0
2026-03-30 08:00:00,1.15135,1.15181,1.15087,1.15157,2397,0,0
2026-03-30 09:00:00,1.15157,1.152,1.1510799999999999,1.15124,3610,0,0
2026-03-30 10:00:00,1.15124,1.15128,1.14927,1.14977,4279,0,0
2026-03-30 11:00:00,1.14977,1.14988,1.14893,1.14961,3679,0,0
2026-03-30 12:00:00,1.14961,1.14981,1.14832,1.14944,3929,0,0
2026-03-30 13:00:00,1.14944,1.14972,1.14867,1.1489099999999999,3156,0,0
2026-03-30 14:00:00,1.1489099999999999,1.15003,1.14825,1.14845,4955,0,0
2026-03-30 15:00:00,1.14845,1.14889,1.14717,1.1482700000000001,6093,0,0
2026-03-30 16:00:00,1.1482700000000001,1.14878,1.14618,1.1464,6105,0,0
2026-03-30 17:00:00,1.1464,1.14704,1.14542,1.14648,7159,0,0
2026-03-30 18:00:00,1.14648,1.14657,1.14428,1.14537,6158,0,0
2026-03-30 19:00:00,1.14537,1.14612,1.14468,1.14599,4124,0,0
2026-03-30 20:00:00,1.14599,1.14651,1.14553,1.14575,3671,0,0
2026-03-30 21:00:00,1.14574,1.14661,1.14568,1.1461000000000001,3104,0,0
2026-03-30 22:00:00,1.1461000000000001,1.14623,1.14537,1.14597,2609,0,0
2026-03-30 23:00:00,1.14597,1.14628,1.14557,1.14612,1572,2,0
2026-03-31 00:00:00,1.14667,1.14679,1.1454900000000001,1.14619,1212,0,0
2026-03-31 01:00:00,1.14619,1.14657,1.14585,1.14594,996,2,0
2026-03-31 02:00:00,1.14594,1.14594,1.14514,1.14563,1285,1,0
2026-03-31 03:00:00,1.14563,1.14762,1.14462,1.14747,5208,0,0
2026-03-31 04:00:00,1.14747,1.14907,1.14725,1.14759,4870,0,0
2026-03-31 05:00:00,1.14759,1.14796,1.14726,1.14757,2598,1,0
2026-03-31 06:00:00,1.14757,1.14762,1.14663,1.14696,1727,0,0
2026-03-31 07:00:00,1.14696,1.14728,1.14685,1.14689,1585,0,0
2026-03-31 08:00:00,1.14689,1.14714,1.1461999999999999,1.14645,2454,0,0
2026-03-31 09:00:00,1.14645,1.14743,1.14601,1.1472,3750,0,0
2026-03-31 10:00:00,1.14716,1.1474199999999999,1.14623,1.14723,4568,0,0
2026-03-31 11:00:00,1.14723,1.14757,1.1464,1.14672,3836,0,0
2026-03-31 12:00:00,1.14672,1.1473200000000001,1.14617,1.1468099999999999,3707,0,0
2026-03-31 13:00:00,1.14682,1.14699,1.14575,1.14589,2839,0,0
2026-03-31 14:00:00,1.14589,1.1491,1.14571,1.14908,7073,0,0
2026-03-31 15:00:00,1.14908,1.15099,1.14863,1.15029,7804,0,0
2026-03-31 16:00:00,1.15029,1.15326,1.15006,1.15324,7200,0,0
2026-03-31 17:00:00,1.15324,1.15406,1.1511,1.15202,10570,0,0
